team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
ARI,2025,1,offensive_epa_per_play,-0.044946,-0.043937,-0.001009,-2.114130,-0.004381,0.002362,-0.009239,0.007220,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ARI,2025,1,point_diff_per_game,-6.028547,-4.612094,-1.416453,0.139272,-3.552623,0.719717,-6.630102,3.797197,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ARI,2025,1,win_pct,0.205063,0.216374,-0.011311,-0.044008,-0.038409,0.015787,-0.077448,0.054825,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ARI,2026,1,offensive_epa_per_play,-0.070473,-0.070482,0.000009,0.098600,-0.003363,0.003381,-0.008220,0.008238,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ARI,2026,1,point_diff_per_game,-8.306865,-8.369333,0.062468,1.489000,-2.073702,2.198638,-5.151182,5.276117,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ARI,2026,1,win_pct,0.049190,0.048916,0.000274,1.672936,-0.026824,0.027372,-0.065863,0.066411,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2017,1,offensive_epa_per_play,0.030958,0.030243,0.000716,1.633683,-0.002656,0.004088,-0.007514,0.008945,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2017,1,point_diff_per_game,4.572283,5.887216,-1.314934,0.231923,-3.451104,0.821237,-6.528583,3.898716,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2017,1,win_pct,0.671553,0.684323,-0.012771,-0.260252,-0.039869,0.014327,-0.078907,0.053366,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2018,1,offensive_epa_per_play,-0.000599,-0.000286,-0.000313,-0.600063,-0.003684,0.003059,-0.008542,0.007917,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2018,1,point_diff_per_game,0.556776,1.566143,-1.009367,0.510796,-3.145537,1.126803,-6.223017,4.204283,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2018,1,win_pct,0.477320,0.491735,-0.014415,-0.504020,-0.041513,0.012683,-0.080552,0.051721,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2019,1,offensive_epa_per_play,-0.000250,0.000024,-0.000273,-0.514920,-0.003645,0.003098,-0.008503,0.007956,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2019,1,point_diff_per_game,-1.571494,1.610052,-3.181546,-1.471631,-5.317717,-1.045376,-8.395196,2.032103,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2019,1,win_pct,0.468555,0.493692,-0.025137,-2.092981,-0.052235,0.001961,-0.091274,0.041000,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2020,1,offensive_epa_per_play,-0.033165,-0.032881,-0.000284,-0.537463,-0.003655,0.003088,-0.008513,0.007946,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2020,1,point_diff_per_game,-3.604311,-3.047327,-0.556984,0.923661,-2.693154,1.579186,-5.770634,4.656665,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2020,1,win_pct,0.280745,0.286115,-0.005370,0.836445,-0.032468,0.021728,-0.071507,0.060766,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2021,1,offensive_epa_per_play,-0.008468,-0.008550,0.000081,0.255421,-0.003290,0.003453,-0.008148,0.008311,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2021,1,point_diff_per_game,-4.417314,0.396559,-4.813873,-2.961365,-6.950043,-2.677703,-10.027523,0.399776,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2021,1,win_pct,0.421886,0.439607,-0.017721,-0.993968,-0.044819,0.009377,-0.083858,0.048415,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2022,1,offensive_epa_per_play,-0.008560,-0.008303,-0.000257,-0.479803,-0.003629,0.003115,-0.008486,0.007972,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
