team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
ARI,2022,1,offensive_epa_per_play,-0.044845,-0.041783,-0.003062,-1.558544,-0.007134,0.001009,-0.012999,0.006874,true,hierarchical-eb-v0.6.0-offseason,features-0.4.0-offseason,2026-05-12T21:45:00Z
ARI,2022,1,point_diff_per_game,-7.117262,1.752143,-8.869405,-1.333153,-10.278268,-7.460541,-12.307952,-5.430858,true,hierarchical-eb-v0.6.0-offseason,features-0.4.0-offseason,2026-05-12T21:45:00Z
ARI,2022,1,win_pct,0.205949,0.251708,-0.045759,-1.746834,-0.074577,-0.016942,-0.116093,0.024574,true,hierarchical-eb-v0.6.0-offseason,features-0.4.0-offseason,2026-05-12T21:45:00Z
ATL,2022,1,offensive_epa_per_play,-0.010331,-0.011656,0.001325,-0.662522,-0.002746,0.005396,-0.008612,0.011262,true,hierarchical-eb-v0.6.0-offseason,features-0.4.0-offseason,2026-05-12T21:45:00Z
ATL,2022,1,point_diff_per_game,-1.102987,5.158056,-6.261043,-0.163135,-7.669907,-4.852180,-9.699590,-2.822497,true,hierarchical-eb-v0.6.0-offseason,features-0.4.0-offseason,2026-05-12T21:45:00Z
ATL,2022,1,win_pct,0.454091,0.441210,0.012881,0.505842,-0.015937,0.041698,-0.057453,0.083214,true,hierarchical-eb-v0.6.0-offseason,features-0.4.0-offseason,2026-05-12T21:45:00Z
BAL,2022,1,offensive_epa_per_play,0.021233,0.010938,0.010295,1.169346,0.006223,0.014366,0.000358,0.020231,true,hierarchical-eb-v0.6.0-offseason,features-0.4.0-offseason,2026-05-12T21:45:00Z
BAL,2022,1,point_diff_per_game,1.788030,7.712323,-5.924293,-0.012081,-7.333156,-4.515429,-9.362839,-2.485746,true,hierarchical-eb-v0.6.0-offseason,features-0.4.0-offseason,2026-05-12T21:45:00Z
BAL,2022,1,win_pct,0.611722,0.583327,0.028394,1.101809,-0.000423,0.057212,-0.041939,0.098728,true,hierarchical-eb-v0.6.0-offseason,features-0.4.0-offseason,2026-05-12T21:45:00Z
BUF,2022,1,offensive_epa_per_play,0.035364,0.026005,0.009359,0.978208,0.005288,0.013430,-0.000578,0.019296,true,hierarchical-eb-v0.6.0-offseason,features-0.4.0-offseason,2026-05-12T21:45:00Z
