team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
LAC,2022,1,point_diff_per_game,-0.285536,1.240627,-1.526163,-0.564387,-1.923462,-1.128865,-2.495831,-0.556496,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
LAC,2022,1,win_pct,0.545011,0.585177,-0.040166,0.327366,-0.051954,-0.028379,-0.068936,-0.011397,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
LAR,2022,1,offensive_epa_per_play,-0.068663,-0.053967,-0.014696,-1.780113,-0.021933,-0.007459,-0.032359,0.002967,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
LAR,2022,1,point_diff_per_game,-0.337169,-7.305860,6.968691,3.001189,6.741439,7.195943,6.414047,7.523335,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
LAR,2022,1,win_pct,0.064025,0.163375,-0.099350,-1.570872,-0.142503,-0.056197,-0.204671,0.005971,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
LV,2022,1,offensive_epa_per_play,-0.015829,-0.007966,-0.007863,-0.208927,-0.010269,-0.005456,-0.013737,-0.001989,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
LV,2022,1,point_diff_per_game,-0.713974,-1.608453,0.894479,0.451638,0.448948,1.340011,-0.192908,1.981867,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
LV,2022,1,win_pct,0.399174,0.444564,-0.045390,0.159827,-0.061683,-0.029096,-0.085156,-0.005623,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
MIA,2022,1,offensive_epa_per_play,0.009738,0.015037,-0.005299,0.380644,-0.005880,-0.004718,-0.006717,-0.003881,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
MIA,2022,1,point_diff_per_game,-0.413689,1.240627,-1.654316,-0.618177,-1.853881,-1.454752,-2.141383,-1.167249,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
MIA,2022,1,win_pct,0.530212,0.585177,-0.054965,-0.147276,-0.055512,-0.054417,-0.056301,-0.053628,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
MIN,2022,1,offensive_epa_per_play,0.046907,0.045702,0.001205,1.876328,-0.001284,0.003694,-0.004869,0.007280,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
MIN,2022,1,point_diff_per_game,-0.327017,5.038647,-5.365665,-2.175954,-5.467113,-5.264216,-5.613266,-5.118064,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
MIN,2022,1,win_pct,0.748253,0.772624,-0.024371,0.833965,-0.035457,-0.013286,-0.051427,0.002684,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
NE,2022,1,offensive_epa_per_play,0.002809,0.007369,-0.004560,0.550673,-0.006049,-0.003070,-0.008194,-0.000925,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
NE,2022,1,point_diff_per_game,1.458744,0.290934,1.167810,0.566364,0.858617,1.477004,0.413176,1.922444,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
NE,2022,1,win_pct,0.495883,0.538306,-0.042423,0.254978,-0.059464,-0.025382,-0.084014,-0.000833,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
NO,2022,1,offensive_epa_per_play,-0.013406,-0.007966,-0.005439,0.348385,-0.009479,-0.001399,-0.015300,0.004421,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
NO,2022,1,point_diff_per_game,-1.123378,-1.608453,0.485076,0.279798,0.315482,0.654669,0.071157,0.898995,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
NO,2022,1,win_pct,0.412040,0.444564,-0.032524,0.572466,-0.057489,-0.007560,-0.093455,0.028406,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
NYG,2022,1,offensive_epa_per_play,0.012695,0.018871,-0.006176,0.178997,-0.008134,-0.004218,-0.010955,-0.001397,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
NYG,2022,1,point_diff_per_game,1.151667,1.715474,-0.563807,-0.160454,-1.577885,0.450271,-3.038819,1.911205,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
NYG,2022,1,win_pct,0.557470,0.608613,-0.051143,-0.024702,-0.052040,-0.050246,-0.053331,-0.048955,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
NYJ,2022,1,offensive_epa_per_play,-0.008374,-0.000299,-0.008075,-0.257750,-0.008767,-0.007384,-0.009763,-0.006387,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
