player,position,team,from_team,contract_aav,contract_total,contract_years,age,height,weight,experience,college,draft_year,draft_round,draft_pick,pfr_slug,source_url,import_method,imported_at
David Montgomery,RB,CHI,NE,1003845,4015380,4,,,,0,,,,,MontDa01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Duke Shelley,DB,CHI,NE,661960,2647840,4,,,,0,,,,,ShelDu00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Eddy Pineiro,,CHI,,578333,1735000,3,,,,,,,,,PineEd00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
HaHa Clinton-Dix,FS,CHI,WAS,3000000,3000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Kevin Pierre-Louis,ED,CHI,NYJ,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Marvin Hall,WR,CHI,ATL,645000,645000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Mike Davis,RB,CHI,SEA,3000000,6000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Quez Watkins,,CHI,PHI,,,,,,,,,,,,WatkQu00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Ted Larsen,G,CHI,MIA,1020000,1020000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
B.W. Webb,CB,CIN,NYG,3500000,10500000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Drew Sample,TE,CIN,DEN,1376574,5506296,4,,,,0,,,,,SampDr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
John Miller,G,CIN,BUF,5500000,16500000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Kerry Wynn,DE,CIN,NYG,1400000,1400000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Michael Jordan,,CIN,DAL,752098,3008392,4,,,,,,,,,JordMi01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Renell Wren,DL,CIN,DEN,800649,3202596,4,,,,0,,,,,WrenRe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Ryan Finley,QB,CIN,SF,827414,3309656,4,,,,0,,,,,FinlRy00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Tony Lippett,CB,CIN,NYG,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Trayveon Williams,RB,CIN,DEN,675496,2701984,4,,,,0,,,,,WillTr06,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Adarius Taylor,ILB,CLE,TB,2500000,5000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Bryan Witzmann,G,CLE,CHI,920000,920000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Demetrius Harris,TE,CLE,KC,3000000,6000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Eric Kush,G,CLE,CHI,1875000,3750000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Eric Murray,DB,CLE,KC,741826,2967304,4,,,,3,,,,,MurrEr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Garrett Gilbert,QB,CLE,CAR,690000,1380000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Greedy Williams,DB,CLE,IND,1614669,6458676,4,,,,0,,,,,WillGr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
James Hudson,,CLE,PHI,,,,,,,,,,,,HudsJa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jermar Jefferson,,CLE,BUF,,,,,,,,,,,,JeffJe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jonathan Greenard,,CLE,HOU,,,,,,,,,,,,GreeJo04,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jordan McCray,,CLE,GB,495000,495000,1,,,,,,,,,McCrJo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Kareem Hunt,RB,CLE,KC,1100000,1100000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Kendall Lamm,RT/T,CLE,HOU,2250000,4500000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Morgan Burnett,SS,CLE,PIT,3750000,7500000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Nate Stanley,,CLE,GB,,,,,,,,,,,,StanNa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Odell Beckham Jr.,WR,CLE,NYG,18000000,90000000,5,,,,5,,,,,BeckOd00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Olivier Vernon,DL,CLE,NYG,17000000,85000000,5,,,,7,,,,,VernOl00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Richard LeCounte,,CLE,,,,,,,,,,,,,LeCoRi00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Sheldon Richardson,DL,CLE,MIN,12333333,37000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Taywan Taylor,WR,CLE,TEN,920253,3681012,4,,,,2,,,,,TaylTa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Wyatt Teller,,CLE,BUF,678531,2714124,4,,,,,,,,,TellWy00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Alfred Morris,RB,DAL,SF,1020000,1020000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Christian Covington,DL,DAL,HOU,2500000,2500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Donovan Wilson,DB,DAL,CIN,661960,2647840,4,,,,0,,,,,WilsDo01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
George Iloka,FS,DAL,MIN,1020000,1020000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Hunter Renfrow,WR,DAL,CIN,708987,2835948,4,,,,0,,,,,RenfHu00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Justin Hamilton,DT,DAL,KC,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Kai Forbath,K,DAL,NE,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Kerry Hyder,ED,DAL,DET,1000000,1000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Malcolm Smith,OLB,DAL,JAX,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Michael Bennett,,DAL,NE,8375000,16750000,2,,,,,,,,,BennMi99,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Michael Jackson,DB,DAL,,,,,,,,0,,,,,JackMi01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Mike Weber,RB,DAL,,657201,2628804,4,,,,0,,,,,WebeMi00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Randall Cobb,WR,DAL,GB,5000000,5000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Robert Quinn,DL,DAL,MIA,8000000,8000000,1,,,,8,,,,,QuinRo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Bryce Callahan,CB,DEN,CHI,7000000,21000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Coty Sensabaugh,CB,DEN,PIT,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
DeShawn Williams,ED,DEN,IND,570000,570000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Dekoda Watson,LB,DEN,SF,1666667,5000000,3,,,,9,,,,,WatsDe99,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Dennis Daley,,DEN,SF,661960,2647840,4,,,,,,,,,DaleDe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Drew Lock,QB,DEN,CIN,1752705,7010820,4,,,,0,,,,,LockDr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Drew Sample,TE,DEN,PIT,1376574,5506296,4,,,,0,,,,,SampDr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Duke Dawson,DB,DEN,NE,1186219,4744876,4,,,,1,,,,,DawsDu00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Ja'Wuan James,RT/T,DEN,MIA,12750000,51000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Jake Brendel,C,DEN,MIA,720000,720000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Jeremiah Attaochu,OLB,DEN,KC,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Joe Flacco,QB,DEN,BAL,,,,,,,11,,,,,FlacJo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Josiah Scott,,DEN,SF,,,,,,,,,,,,ScotJo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Juwann Winfree,WR,DEN,CAR,672776,2691104,4,,,,0,,,,,WinfJu00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Kareem Jackson,SS,DEN,HOU,11000000,33000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Lloyd Cushenberry,,DEN,PIT,,,,,,,,,,,,CushLl00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
McTelvin Agim,,DEN,SF,,,,,,,,,,,,AgimMc00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Netane Muti,,DEN,WAS,,,,,,,,,,,,MutiNe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Noah Fant,TE,DEN,PIT,3147681,12590724,4,,,,0,,,,,FantNo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Orson Charles,FB,DEN,CLE,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Thakarius Keyes,,DEN,NE,,,,,,,,,,,,KeyeTh00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Theo Riddick,RB,DEN,DET,2500000,2500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Austin Bryant,DL,DET,ATL,813158,3252632,4,,,,0,,,,,BryaAu00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
C.J. Anderson,RB,DET,LAR,1500000,1500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Danny Amendola,WR,DET,MIA,4500000,4500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Darius Kilgo,DT,DET,TEN,720000,720000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
David Blough,,DET,CLE,591667,1775000,3,,,,,,,,,BlouDa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
David Fales,QB,DET,MIA,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Jermaine Kearse,WR,DET,NYJ,1350000,1350000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Jesse James,TE,DET,PIT,5650000,22600000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Josh Johnson,QB,DET,WAS,1030000,1030000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Justin Coleman,CB,DET,SEA,9000000,36000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Logan Thomas,TE,DET,BUF,895000,895000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Luke Bowanko,C,DET,WAS,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Mike Daniels,DT,DET,GB,8100000,8100000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Oday Aboushi,G/T,DET,ARI,1250000,1250000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Tom Savage,QB,DET,CIN,895000,895000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Tommylee Lewis,WR,DET,NO,920000,920000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Trey Flowers,ED,DET,NE,18000000,90000000,5,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Ty Johnson,RB,DET,ATL,673139,2692556,4,,,,0,,,,,JohnTy02,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Will Harris,DB,DET,MIN,930974,3723894,4,,,,0,,,,,HarrWi02,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Adrian Amos,FS/S,GB,CHI,9000000,36000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
B.J. Goodson,LB,GB,NYG,730552,2922208,4,,,,3,,,,,GoodB.00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Billy Turner,RT/G,GB,DEN,7000000,28000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Darnell Savage,DB,GB,SEA,,,,,,,0,,,,,SavaDa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jake Hanson,,GB,TEN,,,,,,,,,,,,HansJa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jon Runyan,,GB,,,,,,,,,,,,,RunyJo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Preston Smith,ED,GB,WAS,13000000,52000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Tommy Bohanon,FB,GB,JAX,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Vernon Scott,,GB,CLE,,,,,,,,,,,,ScotVe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Za'Darius Smith,ED,GB,BAL,16500000,66000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Barkevious Mingo,LB,HOU,SEA,3400000,6800000,2,,,,6,,,,,MingBa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Bradley Roby,CB,HOU,DEN,10000000,10000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Briean Boddy-Calhoun,S,HOU,CLE,900000,900000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Bryan Anger,P,HOU,TB,1000000,1000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Carlos Hyde,RB,HOU,KC,5083333,15250000,3,,,,5,,,,,HydeCa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Chris Clark,LT,HOU,NO,930000,930000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Chris Evans,,HOU,MIA,,,,,,,,,,,,EvanCh02,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Darren Fells,TE,HOU,CLE,1500000,1500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Devin Asiasi,,HOU,SEA,,,,,,,,,,,,AsiaDe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Duke Johnson,RB,HOU,CLE,5203333,15610000,3,,,,4,,,,,JohnDu00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Gareon Conley,DB,HOU,,2616916,10467662,4,,,,2,,,,,ConlGa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jacob Martin,LB,HOU,SEA,655510,2622040,4,,,,1,,,,,MartJa02,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jahleel Addae,SS/S,HOU,LAC,1105000,1105000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Keion Crossen,DB,HOU,NE,633598,2534392,4,,,,1,,,,,CrosKe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Kenny Stills,WR,HOU,MIA,8000000,32000000,4,,,,6,,,,,StilKe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Laremy Tunsil,,HOU,MIA,3114413,12457650,4,,,,,,,,,TunsLa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Logan Paulsen,TE,HOU,ATL,930000,930000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Matt Kalil,LT,HOU,CAR,7500000,7500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Mike Adams,FS,HOU,CAR,1090000,1090000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Phillip Gaines,CB,HOU,CLE,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Solomon Kindley,,HOU,MIA,,,,,,,,,,,,KindSo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Taiwan Jones,RB,HOU,BUF,1020000,1020000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Tashaun Gipson,FS/S,HOU,JAX,7500000,22500000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Ben Banogu,DL,IND,CLE,1486127,5944506,4,,,,0,,,,,BanoBe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Briean Boddy-Calhoun,S,IND,HOU,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Caraun Reid,DT,IND,DAL,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Carl Davis,DL,IND,CLE,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Devin Funchess,WR,IND,CAR,10000000,10000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Dontrelle Inman,WR,IND,LAC,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Greedy Williams,DB,IND,WAS,1614669,6458676,4,,,,0,,,,,WillGr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Javon Patterson,,IND,PHI,648644,2594576,4,,,,,,,,,PattJa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
John Penisini,,IND,MIA,,,,,,,,,,,,PeniJo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Justin Houston,ED,IND,KC,12000000,24000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Khari Willis,DB,IND,,822009,3288036,4,,,,0,,,,,WillKh00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Marvell Tell,DB,IND,CLE,,,,,,,0,,,,,TellMa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Matt Lengel,TE,IND,CIN,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Michael Pittman,,IND,WAS,,,,,,,,,,,,PittMi01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Nico Siragusa,G,IND,GB,570000,570000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Roger Lewis,WR,IND,TEN,645000,645000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Spencer Ware,RB,IND,KC,1305000,1305000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
