player,position,team,from_team,contract_aav,contract_total,contract_years,age,height,weight,experience,college,draft_year,draft_round,draft_pick,pfr_slug,source_url,import_method,imported_at
Zack Baun,LB,PHI,NO,1600000,1600000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Cameron Johnston,P,PIT,HOU,3000000,9000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Cameron Sutton,CB,PIT,DET,1210000,1210000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Cordarrelle Patterson,RB,PIT,ATL,3000000,6000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Dean Lowry,DL,PIT,MIN,2500000,5000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Deshon Elliott,S,PIT,MIA,3000000,6000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Donte Jackson,DB,PIT,CAR,11726667,35180000,3,,,,6,,,,,JackDo02,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Justin Fields,QB,PIT,CHI,4717988,18871952,4,,,,3,,,,,FielJu00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Kyle Allen,QB,PIT,BUF,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
La'Mical Perine,RB,PIT,KC,1055000,1055000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Mike Williams,WR,PIT,NYJ,20000000,60000000,3,,,,7,,,,,WillMi07,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
MyCole Pruitt,TE,PIT,ATL,1260000,1260000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Patrick Queen,LB,PIT,BAL,13666667,41000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Preston Smith,DL,PIT,GB,13000000,52000000,4,,,,9,,,,,SmitPr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Quez Watkins,WR,PIT,PHI,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Russell Wilson,QB,PIT,DEN,1210000,1210000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Scotty Miller,WR,PIT,ATL,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Tyler Matakevich,LB,PIT,BUF,1210000,1210000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Van Jefferson,WR,PIT,ATL,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
AJ Barner,TE,SEA,DEN,,,,,,,0,,,,,BarnAJ00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Connor Williams,C/G,SEA,MIA,4000000,4000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Ernest Jones,LB,SEA,TEN,1171339,4685354,4,,,,3,,,,,JoneEr01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
George Fant,RT,SEA,HOU,4550000,9100000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Jerome Baker,LB,SEA,MIA,7000000,7000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Johnathan Hankins,DL,SEA,DAL,2050000,2050000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
K'Von Wallace,S,SEA,TEN,1500000,1500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Laken Tomlinson,G,SEA,NYJ,1210000,1210000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Laviska Shenault,WR,SEA,CAR,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Michael Barrett,LB,SEA,CAR,,,,,,,0,,,,,BarrMi00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Michael Jerrell,,SEA,DEN,,,,,,,,,,,,JerrMi00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Nehemiah Pritchett,DB,SEA,DEN,,,,,,,0,,,,,PritNe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Nick Harris,C,SEA,CLE,2395000,2395000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Pharaoh Brown,TE,SEA,NE,3200000,3200000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Rayshawn Jenkins,SS,SEA,JAX,6000000,12000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Roy Robertson-Harris,,SEA,JAX,,,,,,,,,,,,RobeRo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Sam Howell,QB,SEA,WAS,1005400,4021600,4,,,,2,,,,,HoweSa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Tremayne Anchrum,G,SEA,LAR,1155000,1155000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Trevis Gipson,LB,SEA,JAX,,,,,,,4,,,,,GipsTr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Tyrel Dodson,LB,SEA,BUF,4260000,4260000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Brandon Parker,T,SF,LV,1150000,1150000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Chris Hubbard,T,SF,TEN,1377500,1377500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
De'Vondre Campbell,LB,SF,GB,5000000,5000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Dominick Puni,,SF,PHI,,,,,,,,,,,,PuniDo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Ezekiel Turner,LB,SF,ARI,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Isaac Guerendo,RB,SF,NYJ,,,,,,,0,,,,,GuerIs00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Isaac Yiadom,CB,SF,NO,1900000,1900000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Isaiah Davis,RB,SF,KC,,,,,,,0,,,,,DaviIs00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Jordan Elliott,DL,SF,CLE,3500000,7000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Joshua Dobbs,QB,SF,MIN,2250000,2250000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Khalil Davis,DL,SF,HOU,,,,,,,4,,,,,DaviKh00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Leonard Floyd,ED,SF,BUF,10000000,20000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Logan Thomas,TE,SF,WAS,1210000,1210000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Maliek Collins,DL,SF,HOU,,,,,,,8,,,,,CollMa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Matt Breida,RB,SF,NYG,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Nick Williams,DL,SF,LAC,1377500,1377500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Renardo Green,DB,SF,KC,,,,,,,0,,,,,GreeRe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Rock Ya-Sin,CB,SF,BAL,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Tracy Walker,S,SF,DET,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Trent Taylor,WR,SF,CHI,1125000,1125000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Yetur Gross-Matos,ED,SF,CAR,9000000,18000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Ben Bredeson,G,TB,NYG,3000000,3000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Bryce Hall,CB,TB,NYJ,1125000,1125000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Iosua Opeta,G,TB,PHI,1375000,1375000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Jordan Whitehead,S,TB,NYJ,4500000,9000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Randy Gregory,LB,TB,SF,3000000,3000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Sterling Shepard,WR,TB,NYG,1377500,1377500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Tavierre Thomas,CB,TB,HOU,1500000,1500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Chidobe Awuzie,CB,TEN,CIN,12000000,36000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Ernest Jones,LB,TEN,,1171339,4685354,4,,,,3,,,,,JoneEr01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Geron Christian,T,TEN,CLE,1250000,1250000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Jamal Adams,SS,TEN,SEA,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Jerome Baker,LB,TEN,SEA,,,,,,,6,,,,,BakeJe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Kenneth Murray,LB,TEN,LAC,7750000,15500000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
L'Jarius Sneed,DB,TEN,KC,,,,,,,4,,,,,SneeLJ00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Leroy Watson,,TEN,CLE,853333,2560000,3,,,,,,,,,WatsLe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Lloyd Cushenberry,C,TEN,DEN,12500000,50000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Mason Rudolph,QB,TEN,PIT,2870000,2870000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Nick Vannett,TE,TEN,LAC,1125000,1125000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Quandre Diggs,SS,TEN,SEA,3000000,3000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Saahdiq Charles,G/T,TEN,WAS,1500000,1500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Sebastian Joseph,DL,TEN,SF,4000000,4000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Tony Pollard,RB,TEN,DAL,7000000,21000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Tyler Boyd,WR,TEN,CIN,2400000,2400000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Anthony Pittman,LB,WAS,DET,1105000,1105000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Austin Ekeler,RB,WAS,LAC,4170000,8340000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Ben Sinnott,TE,WAS,PHI,,,,,,,0,,,,,SinnBe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Bobby Wagner,LB,WAS,SEA,6500000,6500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Brandon McManus,K,WAS,JAX,3600000,3600000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Cade York,K,WAS,CLE,1097410,4389640,4,,,,2,,,,,YorkCa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Cameron Tom,C,WAS,LAC,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Chapelle Russell,LB,WAS,PIT,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Clelin Ferrell,ED,WAS,SF,3750000,3750000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Dante Fowler Jr.,ED,WAS,DAL,3250000,3250000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Dominique Hampton,DB,WAS,PHI,,,,,,,0,,,,,HampDo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Dorance Armstrong,ED,WAS,DAL,11000000,33000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Frankie Luvu,LB,WAS,CAR,10333333,31000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
J.C. Hassenauer,C,WAS,NYG,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
James Pierre,CB,WAS,PIT,1291000,1291000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Jeremy Chinn,S,WAS,CAR,4105000,4105000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Marcus Mariota,QB,WAS,PHI,6000000,6000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Marshon Lattimore,DB,WAS,NO,19400000,97000000,5,,,,7,,,,,LattMa01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Michael Davis,CB,WAS,LAC,3200000,3200000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Michael Deiter,G,WAS,HOU,1800000,1800000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Mike Sainristil,DB,WAS,PHI,,,,,,,0,,,,,SainMi00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Mykal Walker,ED,WAS,PIT,1125000,1125000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Nick Allegretti,G/C,WAS,KC,5333333,16000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Noah Brown,WR,WAS,HOU,0,0,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Noah Igbinoghene,CB,WAS,DAL,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Olamide Zaccheaus,WR,WAS,PHI,1275000,1275000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Tyler Biadasz,C,WAS,DAL,9750000,29250000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
