team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
ARI,2026,1,offensive_epa_per_play,-0.036866,-0.035634,-0.001232,-1.485692,-0.004220,0.001757,-0.008526,0.006063,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
ARI,2026,1,point_diff_per_game,-5.527703,-5.349340,-0.178362,-1.466586,-0.623066,0.266341,-1.263729,0.907005,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
ARI,2026,1,win_pct,0.290582,0.297589,-0.007007,-1.469066,-0.024451,0.010437,-0.049583,0.035568,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
ATL,2026,1,offensive_epa_per_play,-0.009204,-0.010108,0.000904,0.307807,-0.000441,0.002249,-0.002379,0.004188,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
ATL,2026,1,point_diff_per_game,-1.383645,-1.520118,0.136474,0.290490,-0.068325,0.341272,-0.363369,0.636316,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
ATL,2026,1,win_pct,0.453080,0.447741,0.005339,0.289623,-0.002668,0.013346,-0.014204,0.024882,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
BAL,2026,1,offensive_epa_per_play,0.023207,0.023925,-0.000718,-1.054589,-0.004488,0.003051,-0.009919,0.008482,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
BAL,2026,1,point_diff_per_game,3.477636,3.585336,-0.107700,-1.072223,-0.670398,0.454999,-1.481050,1.265651,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
BAL,2026,1,win_pct,0.643719,0.647938,-0.004218,-1.071799,-0.026313,0.017876,-0.058143,0.049706,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
BUF,2026,1,offensive_epa_per_play,0.016301,0.015414,0.000887,0.293433,-0.000730,0.002504,-0.003059,0.004833,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
BUF,2026,1,point_diff_per_game,2.450557,2.308577,0.141980,0.321218,-0.101970,0.385929,-0.453417,0.737376,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
BUF,2026,1,win_pct,0.603428,0.597873,0.005555,0.320358,-0.003998,0.015107,-0.017759,0.028868,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
CAR,2026,1,offensive_epa_per_play,-0.010444,-0.010108,-0.000336,-0.733737,-0.000846,0.000173,-0.001579,0.000907,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
CAR,2026,1,point_diff_per_game,-1.564835,-1.520118,-0.044717,-0.720721,-0.127393,0.037959,-0.246501,0.157067,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
CAR,2026,1,win_pct,0.445999,0.447741,-0.001743,-0.719149,-0.004977,0.001491,-0.009636,0.006151,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
CHI,2026,1,offensive_epa_per_play,0.006246,0.006907,-0.000661,-1.006432,-0.002382,0.001060,-0.004862,0.003540,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
CHI,2026,1,point_diff_per_game,0.937137,1.032346,-0.095209,-1.002512,-0.348204,0.157786,-0.712681,0.522264,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
CHI,2026,1,win_pct,0.544088,0.547829,-0.003741,-1.003786,-0.013657,0.006175,-0.027942,0.020460,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
CIN,2026,1,offensive_epa_per_play,0.007421,0.006907,0.000514,-0.019613,-0.000415,0.001444,-0.001754,0.002782,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
CIN,2026,1,point_diff_per_game,1.109837,1.032346,0.077491,-0.038687,-0.059104,0.214086,-0.255890,0.410872,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
CIN,2026,1,win_pct,0.550860,0.547829,0.003031,-0.039168,-0.002321,0.008382,-0.010031,0.016092,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
CLE,2026,1,offensive_epa_per_play,-0.018601,-0.018619,0.000018,-0.436216,-0.001801,0.001837,-0.004422,0.004458,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
CLE,2026,1,point_diff_per_game,-2.785134,-2.796877,0.011742,-0.405626,-0.259452,0.282937,-0.650149,0.673634,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
CLE,2026,1,win_pct,0.398136,0.397677,0.000459,-0.405491,-0.010147,0.011065,-0.025426,0.026345,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
DAL,2026,1,offensive_epa_per_play,-0.000774,-0.001601,0.000826,0.242596,0.000472,0.001181,-0.000039,0.001692,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
DAL,2026,1,point_diff_per_game,-0.114429,-0.243886,0.129457,0.251330,0.080207,0.178706,0.009256,0.249658,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
DAL,2026,1,win_pct,0.502852,0.497785,0.005066,0.250832,0.003144,0.006989,0.000376,0.009757,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
DEN,2026,1,offensive_epa_per_play,0.008861,0.006907,0.001954,1.189304,0.001913,0.001995,0.001854,0.002054,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
DEN,2026,1,point_diff_per_game,1.325763,1.032346,0.293417,1.166380,0.284478,0.302356,0.271600,0.315234,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
DEN,2026,1,win_pct,0.559328,0.547829,0.011499,1.167107,0.011143,0.011854,0.010631,0.012367,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
DET,2026,1,offensive_epa_per_play,0.016354,0.015414,0.000940,0.337629,-0.000642,0.002521,-0.002920,0.004799,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
DET,2026,1,point_diff_per_game,2.459027,2.308577,0.150449,0.368488,-0.087791,0.388690,-0.431014,0.731913,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
DET,2026,1,win_pct,0.603759,0.597873,0.005886,0.367545,-0.003443,0.015215,-0.016883,0.028655,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
GB,2026,1,offensive_epa_per_play,0.017281,0.015414,0.001866,1.115777,0.000910,0.002823,-0.000469,0.004201,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
GB,2026,1,point_diff_per_game,2.595170,2.308577,0.286592,1.128290,0.140112,0.433073,-0.070916,0.644101,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
GB,2026,1,win_pct,0.609092,0.597873,0.011219,1.127199,0.005484,0.016953,-0.002778,0.025215,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:52:30Z
