"move_id","event_date","effective_date","move_type","player_id","from_team_id","to_team_id","contract_aav","contract_total","contract_years","transaction_detail","source","nfl_season","season_phase","phase_week","nfl_week","season_anomaly","ingested_at"
"ofs_2020_01_00034","2020-09-10","2020-09-10","trade","JanoAn00","DEN","CLE","1900000","5700000","3","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00035","2020-09-10","2020-09-10","trade","SchwAn00","NO","CLE","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00036","2020-09-10","2020-09-10","trade","DelpGr00","IND","CLE","1866266","7465062","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00037","2020-09-10","2020-09-10","trade","ElliJo02","NO","CLE","1123438","4493751","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00038","2020-09-10","2020-09-10","trade","HarrNi01","IND","CLE","902412","3609648","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00039","2020-09-10","2020-09-10","trade","HarrRo02","JAX","CLE","847008","3388032","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00040","2020-09-10","2020-09-10","trade","AnkoEl00","HOU","DAL","690000","1380000","2","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00041","2020-09-10","2020-09-10","trade","BohaQu00","DET","DAL","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00042","2020-09-10","2020-09-10","trade","BiadTy00","PHI","DAL","947350","3789400","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00043","2020-09-10","2020-09-10","trade","BouyA.00","JAX","DEN","13500000","67500000","5","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00044","2020-09-10","2020-09-10","trade","CaliAu00","CIN","DEN","750000","750000","1","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00045","2020-09-10","2020-09-10","trade","CoopJo02","NYG","DEN","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00046","2020-09-10","2020-09-10","trade","CaseJu00","TEN","DEN","15100000","60400000","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00047","2020-09-10","2020-09-10","trade","SpenMa00","CLE","DEN","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00048","2020-09-10","2020-09-10","trade","HarmDu00","NE","DET","4250000","17000000","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00049","2020-09-10","2020-09-10","trade","GrifEv99","DAL","DET","14500000","58000000","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00050","2020-09-10","2020-09-10","trade","CornJa01","NE","DET","844883","3379532","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00051","2020-09-10","2020-09-10","trade","HuntJa01","LV","DET","896328","3585312","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00052","2020-09-10","2020-09-10","trade","PeniJo00","IND","DET","866544","3466176","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00053","2020-09-10","2020-09-10","trade","JackJo03","IND","DET","1187202","4748806","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00054","2020-09-10","2020-09-10","trade","BlacJu01","PHI","DET","1134960","4539838","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00055","2020-09-10","2020-09-10","trade","StenLo00","LV","DET","1009161","4036644","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00056","2020-09-10","2020-09-10","trade","CephQu00","PHI","DET","899823","3599292","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00057","2020-09-10","2020-09-10","trade","LoveJo03","MIA","GB","3095868","12383470","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00058","2020-09-10","2020-09-10","trade","CookBr00","","HOU","16200000","81000000","5","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00059","2020-09-10","2020-09-10","trade","HopkBr01","MIA","HOU","987033","3948132","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00060","2020-09-10","2020-09-10","trade","HeckCh00","","HOU","1001426","4005704","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00061","2020-09-10","2020-09-10","trade","HamlDa00","NO","HOU","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00062","2020-09-10","2020-09-10","trade","JohnDa08","ARI","HOU","13000000","39000000","3","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00063","2020-09-10","2020-09-10","trade","ReidJo00","MIA","HOU","947350","3789400","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00064","2020-09-10","2020-09-10","trade","BlacRo00","ARI","HOU","1986863","7947452","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00065","2020-09-10","2020-09-10","trade","ShelTy00","ARI","HOU","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00066","2020-09-10","2020-09-10","trade","PintDa00","DET","IND","910924","3643696","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00067","2020-09-10","2020-09-10","trade","BuckDe00","SF","IND","21000000","84000000","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00068","2020-09-10","2020-09-10","trade","PatmDe00","NE","IND","856103","3424412","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00069","2020-09-10","2020-09-10","trade","RodgIs00","NYJ","IND","860031","3440124","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00070","2020-09-10","2020-09-10","trade","TaylJo02","CLE","IND","1957289","7829154","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00071","2020-09-10","2020-09-10","trade","GlasJo00","NE","IND","856103","3424412","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00072","2020-09-10","2020-09-10","trade","BlacJu01","DET","IND","1134960","4539838","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00073","2020-09-10","2020-09-10","trade","OnweMi00","DET","IND","874367","3497468","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00074","2020-09-10","2020-09-10","trade","SkowBe00","TEN","JAX","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00075","2020-09-10","2020-09-10","trade","ThomDa07","BAL","JAX","903029","3612116","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00076","2020-09-10","2020-09-10","trade","WallGa00","CLE","JAX","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00077","2020-09-10","2020-09-10","trade","ScotJo00","DEN","JAX","984734","3938936","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00078","2020-09-10","2020-09-10","trade","CorrKa00","TEN","JAX","2250000","2250000","1","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00079","2020-09-10","2020-09-10","trade","QuarSh00","CHI","JAX","947350","3789400","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00080","2020-09-10","2020-09-10","trade","LittWa00","MIN","JAX","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00081","2020-09-10","2020-09-10","trade","MarsJo00","MIA","KC","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00082","2020-09-10","2020-09-10","trade","KeyeTh00","TEN","KC","844455","3377820","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00083","2020-09-10","2020-09-10","trade","MurrKe00","NE","LAC","3243736","12974944","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00084","2020-09-10","2020-09-10","trade","NiemNi00","TEN","LAC","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00085","2020-09-10","2020-09-10","trade","TurnTr01","CAR","LAC","11250000","45000000","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00086","2020-09-10","2020-09-10","trade","RobeAm00","NE","LV","947350","3789400","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00087","2020-09-10","2020-09-10","trade","HuntJa01","NE","LV","896328","3585312","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00088","2020-09-10","2020-09-10","trade","SimpJo00","DET","LV","1022946","4091784","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00089","2020-09-10","2020-09-10","trade","SmitJo03","MIA","LV","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00090","2020-09-10","2020-09-10","trade","StevMa00","WAS","LV","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00091","2020-09-10","2020-09-10","trade","GrayNo00","MIA","LV","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00092","2020-09-10","2020-09-10","trade","McMiRa02","MIA","LV","1174384","4697534","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00093","2020-09-10","2020-09-10","trade","MuseTa00","NE","LV","1080546","4322185","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00094","2020-09-10","2020-09-10","trade","ShahAd00","CHI","MIA","2425000","4850000","2","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00095","2020-09-10","2020-09-10","trade","HopkBr01","GB","MIA","987033","3948132","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00096","2020-09-10","2020-09-10","trade","WeavCu00","PHI","MIA","900749","3602996","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00097","2020-09-10","2020-09-10","trade","MilnDa00","KC","MIA","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00098","2020-09-10","2020-09-10","trade","WashDe00","KC","MIA","1047500","1047500","1","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00099","2020-09-10","2020-09-10","trade","SmitJo03","LV","MIA","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00100","2020-09-10","2020-09-10","trade","BowdLy00","LV","MIA","1161555","4646220","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00101","2020-09-10","2020-09-10","trade","StevMa00","LV","MIA","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00102","2020-09-10","2020-09-10","trade","BreiMa00","SF","MIA","3259000","3259000","1","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00103","2020-09-10","2020-09-10","trade","IgbiNo00","GB","MIA","2813551","11254202","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00104","2020-09-10","2020-09-10","trade","HoskPh00","ATL","MIA","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00105","2020-09-10","2020-09-10","trade","KindSo00","HOU","MIA","1019893","4079572","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00106","2020-09-10","2020-09-10","trade","ForsSt00","SEA","MIA","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00107","2020-09-10","2020-09-10","trade","BranBl00","NO","MIN","864994","3459976","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00108","2020-09-10","2020-09-10","trade","BynuCa00","CHI","MIN","","","","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00109","2020-09-10","2020-09-10","trade","WonnDJ00","SF","MIN","1011445","4045780","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00110","2020-09-10","2020-09-10","trade","HandHa00","NO","MIN","898446","3593784","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00111","2020-09-10","2020-09-10","trade","LyncJa00","NO","MIN","996498","3985992","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
"ofs_2020_01_00112","2020-09-10","2020-09-10","trade","ProcJa00","BUF","MIN","865775","3463100","4","inferred_from_players_metadata","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2020","regular","1","1","covid_season","2026-05-08T15:35:20Z"
